system:time_start,bi
"Jan 1, 1984",0
"Jan 2, 1984",0
"Jan 3, 1984",0
"Jan 4, 1984",0
"Jan 5, 1984",0
"Jan 6, 1984",0
"Jan 7, 1984",0
"Jan 8, 1984",0
"Jan 9, 1984",24.958
"Jan 10, 1984",36.132
"Jan 11, 1984",33.602
"Jan 12, 1984",28.102
"Jan 13, 1984",0
"Jan 14, 1984",44.303
"Jan 15, 1984",26.744
"Jan 16, 1984",31.173
"Jan 17, 1984",36.836
"Jan 18, 1984",29.097
"Jan 19, 1984",29.282
"Jan 20, 1984",35.086
"Jan 21, 1984",40.181
"Jan 22, 1984",40.156
"Jan 23, 1984",30.904
"Jan 24, 1984",36.012
"Jan 25, 1984",39.988
"Jan 26, 1984",37.007
"Jan 27, 1984",50.596
"Jan 28, 1984",34.314
"Jan 29, 1984",33.01
"Jan 30, 1984",65.392
"Jan 31, 1984",45.632
"Feb 1, 1984",40.306
"Feb 2, 1984",39.2
"Feb 3, 1984",37.178
"Feb 4, 1984",43.803
"Feb 5, 1984",55.446
"Feb 6, 1984",50.449
"Feb 7, 1984",47.911
"Feb 8, 1984",57.58
"Feb 9, 1984",56.354
"Feb 10, 1984",73.261
"Feb 11, 1984",68.519
"Feb 12, 1984",45.235
"Feb 13, 1984",51.906
"Feb 14, 1984",0
"Feb 15, 1984",59.919
"Feb 16, 1984",62.117
"Feb 17, 1984",91.991
"Feb 18, 1984",50.384
"Feb 19, 1984",43.499
"Feb 20, 1984",71.041
"Feb 21, 1984",46.922
"Feb 22, 1984",59.604
"Feb 23, 1984",62.041
"Feb 24, 1984",60.014
"Feb 25, 1984",101.344
"Feb 26, 1984",82.388
"Feb 27, 1984",72.212
"Feb 28, 1984",76.973
"Feb 29, 1984",63.876
"Mar 1, 1984",65.204
"Mar 2, 1984",66.267
"Mar 3, 1984",70.677
"Mar 4, 1984",96.961
"Mar 5, 1984",71.919
"Mar 6, 1984",55.379
"Mar 7, 1984",56.639
"Mar 8, 1984",59.949
"Mar 9, 1984",68.47
"Mar 10, 1984",55.884
"Mar 11, 1984",81.897
"Mar 12, 1984",66.9
"Mar 13, 1984",70.299
"Mar 14, 1984",80.986
"Mar 15, 1984",70.911
"Mar 16, 1984",73.478
"Mar 17, 1984",89.478
"Mar 18, 1984",100.184
"Mar 19, 1984",65.34
"Mar 20, 1984",69.913
"Mar 21, 1984",90.138
"Mar 22, 1984",112.852
"Mar 23, 1984",80.687
"Mar 24, 1984",69.729
"Mar 25, 1984",96.711
"Mar 26, 1984",131.77
"Mar 27, 1984",118.433
"Mar 28, 1984",52.566
"Mar 29, 1984",88.742
"Mar 30, 1984",120.162
"Mar 31, 1984",79.576
"Apr 1, 1984",104.507
"Apr 2, 1984",79.082
"Apr 3, 1984",61.329
"Apr 4, 1984",63.509
"Apr 5, 1984",85.492
"Apr 6, 1984",0
"Apr 7, 1984",0
"Apr 8, 1984",45.95
"Apr 9, 1984",72.484
"Apr 10, 1984",58.191
"Apr 11, 1984",71.864
"Apr 12, 1984",53.898
"Apr 13, 1984",51.148
"Apr 14, 1984",68.229
"Apr 15, 1984",55.675
"Apr 16, 1984",60.348
"Apr 17, 1984",82.174
"Apr 18, 1984",98.162
"Apr 19, 1984",110.314
"Apr 20, 1984",101.331
"Apr 21, 1984",55.759
"Apr 22, 1984",57.669
"Apr 23, 1984",65.335
"Apr 24, 1984",92.671
"Apr 25, 1984",131.699
"Apr 26, 1984",0
"Apr 27, 1984",76.302
"Apr 28, 1984",0
"Apr 29, 1984",62.653
"Apr 30, 1984",57.906
"May 1, 1984",76.421
"May 2, 1984",82.25
"May 3, 1984",63.93
"May 4, 1984",78.201
"May 5, 1984",91.755
"May 6, 1984",80.177
"May 7, 1984",54.466
"May 8, 1984",68.832
"May 9, 1984",68.231
"May 10, 1984",82.337
"May 11, 1984",67.117
"May 12, 1984",60.503
"May 13, 1984",55.259
"May 14, 1984",0
"May 15, 1984",0
"May 16, 1984",65.044
"May 17, 1984",62.354
"May 18, 1984",70.066
"May 19, 1984",67.924
"May 20, 1984",73.351
"May 21, 1984",83.666
"May 22, 1984",71.541
"May 23, 1984",68.071
"May 24, 1984",77.53
"May 25, 1984",87.951
"May 26, 1984",71.786
"May 27, 1984",72.892
"May 28, 1984",76.277
"May 29, 1984",83.823
"May 30, 1984",70.921
"May 31, 1984",80.516
"Jun 1, 1984",0
"Jun 2, 1984",68.712
"Jun 3, 1984",0
"Jun 4, 1984",0
"Jun 5, 1984",95.842
"Jun 6, 1984",96.1
"Jun 7, 1984",100.141
"Jun 8, 1984",87.801
"Jun 9, 1984",77.905
"Jun 10, 1984",91.076
"Jun 11, 1984",88.337
"Jun 12, 1984",85.492
"Jun 13, 1984",73.989
"Jun 14, 1984",70.799
"Jun 15, 1984",67.723
"Jun 16, 1984",68.12
"Jun 17, 1984",0
"Jun 18, 1984",0
"Jun 19, 1984",56.379
"Jun 20, 1984",65.101
"Jun 21, 1984",74.25
"Jun 22, 1984",68.547
"Jun 23, 1984",0
"Jun 24, 1984",0
"Jun 25, 1984",0
"Jun 26, 1984",0
"Jun 27, 1984",0
"Jun 28, 1984",0
"Jun 29, 1984",41.341
"Jun 30, 1984",42.751
"Jul 1, 1984",0
"Jul 2, 1984",0
"Jul 3, 1984",46.952
"Jul 4, 1984",0
"Jul 5, 1984",40.482
"Jul 6, 1984",39.341
"Jul 7, 1984",41.678
"Jul 8, 1984",0
"Jul 9, 1984",0
"Jul 10, 1984",0
"Jul 11, 1984",0
"Jul 12, 1984",0
"Jul 13, 1984",30.746
"Jul 14, 1984",0
"Jul 15, 1984",0
"Jul 16, 1984",0
"Jul 17, 1984",0
"Jul 18, 1984",0
"Jul 19, 1984",0
"Jul 20, 1984",0
"Jul 21, 1984",0
"Jul 22, 1984",0
"Jul 23, 1984",0
"Jul 24, 1984",22.535
"Jul 25, 1984",0
"Jul 26, 1984",0
"Jul 27, 1984",0
"Jul 28, 1984",0
"Jul 29, 1984",0
"Jul 30, 1984",0
"Jul 31, 1984",0
"Aug 1, 1984",0
"Aug 2, 1984",23.415
"Aug 3, 1984",0
"Aug 4, 1984",0
"Aug 5, 1984",0
"Aug 6, 1984",0
"Aug 7, 1984",0
"Aug 8, 1984",0
"Aug 9, 1984",0
"Aug 10, 1984",0
"Aug 11, 1984",0
"Aug 12, 1984",0
"Aug 13, 1984",0
"Aug 14, 1984",0
"Aug 15, 1984",0
"Aug 16, 1984",0
"Aug 17, 1984",0
"Aug 18, 1984",16.815
"Aug 19, 1984",17.872
"Aug 20, 1984",0
"Aug 21, 1984",16.013
"Aug 22, 1984",0
"Aug 23, 1984",0
"Aug 24, 1984",0
"Aug 25, 1984",0
"Aug 26, 1984",0
"Aug 27, 1984",0
"Aug 28, 1984",16.548
"Aug 29, 1984",17.902
"Aug 30, 1984",0
"Aug 31, 1984",19.412
"Sep 1, 1984",24.458
"Sep 2, 1984",20.657
"Sep 3, 1984",23.662
"Sep 4, 1984",31.711
"Sep 5, 1984",36.651
"Sep 6, 1984",32.029
"Sep 7, 1984",32.871
"Sep 8, 1984",32.931
"Sep 9, 1984",0
"Sep 10, 1984",0
"Sep 11, 1984",0
"Sep 12, 1984",0
"Sep 13, 1984",20.505
"Sep 14, 1984",26.89
"Sep 15, 1984",36.11
"Sep 16, 1984",33.208
"Sep 17, 1984",34.692
"Sep 18, 1984",33.227
"Sep 19, 1984",30.004
"Sep 20, 1984",30.724
"Sep 21, 1984",41.713
"Sep 22, 1984",40.113
"Sep 23, 1984",38.357
"Sep 24, 1984",39.977
"Sep 25, 1984",0
"Sep 26, 1984",31.273
"Sep 27, 1984",23.236
"Sep 28, 1984",22.776
"Sep 29, 1984",26.216
"Sep 30, 1984",0
"Oct 1, 1984",0
"Oct 2, 1984",0
"Oct 3, 1984",0
"Oct 4, 1984",0
"Oct 5, 1984",24.662
"Oct 6, 1984",23.453
"Oct 7, 1984",19.776
"Oct 8, 1984",24.488
"Oct 9, 1984",29.273
"Oct 10, 1984",33.784
"Oct 11, 1984",36.567
"Oct 12, 1984",34.148
"Oct 13, 1984",35.643
"Oct 14, 1984",42.632
"Oct 15, 1984",0
"Oct 16, 1984",44.898
"Oct 17, 1984",51.362
"Oct 18, 1984",39.792
"Oct 19, 1984",0
"Oct 20, 1984",0
"Oct 21, 1984",0
"Oct 22, 1984",0
"Oct 23, 1984",0
"Oct 24, 1984",0
"Oct 25, 1984",0
"Oct 26, 1984",0
"Oct 27, 1984",27.089
"Oct 28, 1984",22.214
"Oct 29, 1984",23.469
"Oct 30, 1984",26.29
"Oct 31, 1984",33.67
"Nov 1, 1984",28.697
"Nov 2, 1984",31.746
"Nov 3, 1984",41.73
"Nov 4, 1984",27.744
"Nov 5, 1984",32.781
"Nov 6, 1984",44.944
"Nov 7, 1984",59.444
"Nov 8, 1984",56.099
"Nov 9, 1984",40.912
"Nov 10, 1984",39.17
"Nov 11, 1984",31.491
"Nov 12, 1984",41.107
"Nov 13, 1984",53.813
"Nov 14, 1984",43.357
"Nov 15, 1984",34.999
"Nov 16, 1984",49.197
"Nov 17, 1984",0
"Nov 18, 1984",38.537
"Nov 19, 1984",29.521
"Nov 20, 1984",45.172
"Nov 21, 1984",55.221
"Nov 22, 1984",53.517
"Nov 23, 1984",0
"Nov 24, 1984",0
"Nov 25, 1984",0
"Nov 26, 1984",42.879
"Nov 27, 1984",29.475
"Nov 28, 1984",32.531
"Nov 29, 1984",39.135
"Nov 30, 1984",33.064
"Dec 1, 1984",44.181
"Dec 2, 1984",31.638
"Dec 3, 1984",0
"Dec 4, 1984",0
"Dec 5, 1984",29.154
"Dec 6, 1984",48.504
"Dec 7, 1984",0
"Dec 8, 1984",43.675
"Dec 9, 1984",0
"Dec 10, 1984",0
"Dec 11, 1984",0
"Dec 12, 1984",0
"Dec 13, 1984",0
"Dec 14, 1984",0
"Dec 15, 1984",32.488
"Dec 16, 1984",33.545
"Dec 17, 1984",30.513
"Dec 18, 1984",0
"Dec 19, 1984",0
"Dec 20, 1984",0
"Dec 21, 1984",23.621
"Dec 22, 1984",28.915
"Dec 23, 1984",26.491
"Dec 24, 1984",26.496
"Dec 25, 1984",38.058
"Dec 26, 1984",38.151
"Dec 27, 1984",0
"Dec 28, 1984",0
"Dec 29, 1984",26.988
"Dec 30, 1984",26.901
"Dec 31, 1984",33.458
"Jan 1, 1985",29.71
"Jan 2, 1985",40.898
"Jan 3, 1985",47.555
"Jan 4, 1985",47.659
"Jan 5, 1985",43.538
"Jan 6, 1985",28.793
"Jan 7, 1985",39.796
"Jan 8, 1985",-0
"Jan 9, 1985",-0
"Jan 10, 1985",29.364
"Jan 11, 1985",36.732
"Jan 12, 1985",-0
"Jan 13, 1985",-0
"Jan 14, 1985",-0
"Jan 15, 1985",33.068
"Jan 16, 1985",-0
"Jan 17, 1985",28.53
"Jan 18, 1985",34.412
"Jan 19, 1985",39.257
"Jan 20, 1985",33.134
"Jan 21, 1985",34.792
"Jan 22, 1985",-0
"Jan 23, 1985",-0
"Jan 24, 1985",-0
"Jan 25, 1985",-0
"Jan 26, 1985",-0
"Jan 27, 1985",31.047
"Jan 28, 1985",-0
"Jan 29, 1985",38.823
"Jan 30, 1985",-0
"Jan 31, 1985",40.915
"Feb 1, 1985",42.513
"Feb 2, 1985",-0
"Feb 3, 1985",-0
"Feb 4, 1985",-0
"Feb 5, 1985",-0
"Feb 6, 1985",28.513
"Feb 7, 1985",22.832
"Feb 8, 1985",30.967
"Feb 9, 1985",41.999
"Feb 10, 1985",37.072
"Feb 11, 1985",43.226
"Feb 12, 1985",37.278
"Feb 13, 1985",35.847
"Feb 14, 1985",40.375
"Feb 15, 1985",37.085
"Feb 16, 1985",37.707
"Feb 17, 1985",47.022
"Feb 18, 1985",39.961
"Feb 19, 1985",40.692
"Feb 20, 1985",-0
"Feb 21, 1985",-0
"Feb 22, 1985",-0
"Feb 23, 1985",42.572
"Feb 24, 1985",36.48
"Feb 25, 1985",31.786
"Feb 26, 1985",-0
"Feb 27, 1985",-0
"Feb 28, 1985",38.061
"Mar 1, 1985",39.715
"Mar 2, 1985",61.318
"Mar 3, 1985",64.969
"Mar 4, 1985",33.211
"Mar 5, 1985",42.384
"Mar 6, 1985",52.588
"Mar 7, 1985",46.729
"Mar 8, 1985",45.394
"Mar 9, 1985",48.553
"Mar 10, 1985",52.387
"Mar 11, 1985",59.401
"Mar 12, 1985",60.299
"Mar 13, 1985",47.525
"Mar 14, 1985",-0
"Mar 15, 1985",-0
"Mar 16, 1985",33.608
"Mar 17, 1985",51.075
"Mar 18, 1985",52.913
"Mar 19, 1985",67.756
"Mar 20, 1985",39.91
"Mar 21, 1985",50.701
"Mar 22, 1985",57.768
"Mar 23, 1985",38.023
"Mar 24, 1985",49.378
"Mar 25, 1985",77.851
"Mar 26, 1985",87.809
"Mar 27, 1985",90.637
"Mar 28, 1985",-0
"Mar 29, 1985",-0
"Mar 30, 1985",57.825
"Mar 31, 1985",45.243
"Apr 1, 1985",60.766
"Apr 2, 1985",51.786
"Apr 3, 1985",63.797
"Apr 4, 1985",77.28
"Apr 5, 1985",67.052
"Apr 6, 1985",55.289
"Apr 7, 1985",48.865
"Apr 8, 1985",64.946
"Apr 9, 1985",-0
"Apr 10, 1985",52.658
"Apr 11, 1985",54.093
"Apr 12, 1985",54.981
"Apr 13, 1985",55.509
"Apr 14, 1985",54.157
"Apr 15, 1985",65.765
"Apr 16, 1985",66.453
"Apr 17, 1985",78.74
"Apr 18, 1985",91.713
"Apr 19, 1985",64.462
"Apr 20, 1985",86.892
"Apr 21, 1985",86.905
"Apr 22, 1985",62.201
"Apr 23, 1985",44.596
"Apr 24, 1985",55.093
"Apr 25, 1985",96.874
"Apr 26, 1985",-0
"Apr 27, 1985",-0
"Apr 28, 1985",-0
"Apr 29, 1985",36.346
"Apr 30, 1985",-0
"May 1, 1985",-0
"May 2, 1985",40.556
"May 3, 1985",40.029
"May 4, 1985",49.544
"May 5, 1985",53.287
"May 6, 1985",53.953
"May 7, 1985",48.733
"May 8, 1985",42.112
"May 9, 1985",62.634
"May 10, 1985",77.524
"May 11, 1985",58.363
"May 12, 1985",63.523
"May 13, 1985",59.394
"May 14, 1985",54.917
"May 15, 1985",58.566
"May 16, 1985",59.683
"May 17, 1985",48.317
"May 18, 1985",55.431
"May 19, 1985",70.389
"May 20, 1985",61.082
"May 21, 1985",63.865
"May 22, 1985",47.173
"May 23, 1985",45.525
"May 24, 1985",58.191
"May 25, 1985",67.837
"May 26, 1985",75.428
"May 27, 1985",72.155
"May 28, 1985",71.614
"May 29, 1985",81.421
"May 30, 1985",76.673
"May 31, 1985",83.971
"Jun 1, 1985",74.647
"Jun 2, 1985",81.5
"Jun 3, 1985",-0
"Jun 4, 1985",-0
"Jun 5, 1985",60.273
"Jun 6, 1985",49.421
"Jun 7, 1985",48.086
"Jun 8, 1985",62.258
"Jun 9, 1985",67.795
"Jun 10, 1985",79.492
"Jun 11, 1985",70.779
"Jun 12, 1985",63.192
"Jun 13, 1985",70.943
"Jun 14, 1985",75.499
"Jun 15, 1985",68.869
"Jun 16, 1985",77.541
"Jun 17, 1985",80.689
"Jun 18, 1985",-0
"Jun 19, 1985",-0
"Jun 20, 1985",-0
"Jun 21, 1985",63.226
"Jun 22, 1985",-0
"Jun 23, 1985",-0
"Jun 24, 1985",66.776
"Jun 25, 1985",70.688
"Jun 26, 1985",51.641
"Jun 27, 1985",57.367
"Jun 28, 1985",51.436
"Jun 29, 1985",55.119
"Jun 30, 1985",60.522
"Jul 1, 1985",64.557
"Jul 2, 1985",59.972
"Jul 3, 1985",61.063
"Jul 4, 1985",65.907
"Jul 5, 1985",-0
"Jul 6, 1985",-0
"Jul 7, 1985",58.687
"Jul 8, 1985",62.547
"Jul 9, 1985",58.73
"Jul 10, 1985",-0
"Jul 11, 1985",-0
"Jul 12, 1985",49.943
"Jul 13, 1985",65.937
"Jul 14, 1985",-0
"Jul 15, 1985",-0
"Jul 16, 1985",-0
"Jul 17, 1985",-0
"Jul 18, 1985",-0
"Jul 19, 1985",-0
"Jul 20, 1985",-0
"Jul 21, 1985",-0
"Jul 22, 1985",-0
"Jul 23, 1985",45.95
"Jul 24, 1985",47.069
"Jul 25, 1985",38.628
"Jul 26, 1985",-0
"Jul 27, 1985",-0
"Jul 28, 1985",-0
"Jul 29, 1985",-0
"Jul 30, 1985",-0
"Jul 31, 1985",30.043
"Aug 1, 1985",-0
"Aug 2, 1985",-0
"Aug 3, 1985",-0
"Aug 4, 1985",19.176
"Aug 5, 1985",22.711
"Aug 6, 1985",-0
"Aug 7, 1985",-0
"Aug 8, 1985",-0
"Aug 9, 1985",-0
"Aug 10, 1985",-0
"Aug 11, 1985",-0
"Aug 12, 1985",24.375
"Aug 13, 1985",25.161
"Aug 14, 1985",28.44
"Aug 15, 1985",26.139
"Aug 16, 1985",27.315
"Aug 17, 1985",-0
"Aug 18, 1985",-0
"Aug 19, 1985",-0
"Aug 20, 1985",-0
"Aug 21, 1985",20.426
"Aug 22, 1985",20.73
"Aug 23, 1985",20.866
"Aug 24, 1985",27.443
"Aug 25, 1985",-0
"Aug 26, 1985",-0
"Aug 27, 1985",-0
"Aug 28, 1985",-0
"Aug 29, 1985",21.656
"Aug 30, 1985",25.889
"Aug 31, 1985",25.107
"Sep 1, 1985",-0
"Sep 2, 1985",-0
"Sep 3, 1985",-0
"Sep 4, 1985",40.791
"Sep 5, 1985",33.259
"Sep 6, 1985",33.208
"Sep 7, 1985",32.977
"Sep 8, 1985",32.03
"Sep 9, 1985",-0
"Sep 10, 1985",36.841
"Sep 11, 1985",-0
"Sep 12, 1985",24.787
"Sep 13, 1985",28.001
"Sep 14, 1985",-0
"Sep 15, 1985",-0
"Sep 16, 1985",-0
"Sep 17, 1985",-0
"Sep 18, 1985",-0
"Sep 19, 1985",-0
"Sep 20, 1985",27.523
"Sep 21, 1985",26.065
"Sep 22, 1985",36.435
"Sep 23, 1985",25.619
"Sep 24, 1985",36.609
"Sep 25, 1985",37.008
"Sep 26, 1985",32.811
"Sep 27, 1985",-0
"Sep 28, 1985",-0
"Sep 29, 1985",22.046
"Sep 30, 1985",-0
"Oct 1, 1985",22.503
"Oct 2, 1985",21.157
"Oct 3, 1985",25.857
"Oct 4, 1985",20.796
"Oct 5, 1985",24.254
"Oct 6, 1985",35.229
"Oct 7, 1985",-0
"Oct 8, 1985",-0
"Oct 9, 1985",-0
"Oct 10, 1985",-0
"Oct 11, 1985",-0
"Oct 12, 1985",21.365
"Oct 13, 1985",21.594
"Oct 14, 1985",-0
"Oct 15, 1985",-0
"Oct 16, 1985",-0
"Oct 17, 1985",-0
"Oct 18, 1985",15.709
"Oct 19, 1985",16.837
"Oct 20, 1985",-0
"Oct 21, 1985",21.668
"Oct 22, 1985",24.908
"Oct 23, 1985",19.463
"Oct 24, 1985",16.854
"Oct 25, 1985",22.055
"Oct 26, 1985",20.613
"Oct 27, 1985",28.086
"Oct 28, 1985",21.804
"Oct 29, 1985",20.685
"Oct 30, 1985",-0
"Oct 31, 1985",-0
"Nov 1, 1985",29.347
"Nov 2, 1985",25.759
"Nov 3, 1985",26.517
"Nov 4, 1985",29.884
"Nov 5, 1985",44.812
"Nov 6, 1985",40.11
"Nov 7, 1985",34.223
"Nov 8, 1985",48.402
"Nov 9, 1985",64.483
"Nov 10, 1985",55.749
"Nov 11, 1985",57.165
"Nov 12, 1985",58.309
"Nov 13, 1985",41.607
"Nov 14, 1985",33.115
"Nov 15, 1985",39.021
"Nov 16, 1985",39.051
"Nov 17, 1985",61.555
"Nov 18, 1985",58.322
"Nov 19, 1985",39.214
"Nov 20, 1985",42.339
"Nov 21, 1985",57.473
"Nov 22, 1985",50.151
"Nov 23, 1985",48.521
"Nov 24, 1985",-0
"Nov 25, 1985",-0
"Nov 26, 1985",-0
"Nov 27, 1985",31.013
"Nov 28, 1985",-0
"Nov 29, 1985",-0
"Nov 30, 1985",-0
"Dec 1, 1985",24.902
"Dec 2, 1985",33.864
"Dec 3, 1985",32.4
"Dec 4, 1985",31.882
"Dec 5, 1985",41.562
"Dec 6, 1985",35.151
"Dec 7, 1985",34.686
"Dec 8, 1985",53.631
"Dec 9, 1985",62.532
"Dec 10, 1985",58.995
"Dec 11, 1985",-0
"Dec 12, 1985",-0
"Dec 13, 1985",33.801
"Dec 14, 1985",33.478
"Dec 15, 1985",36.631
"Dec 16, 1985",41.227
"Dec 17, 1985",45.687
"Dec 18, 1985",49.398
"Dec 19, 1985",41.933
"Dec 20, 1985",37.777
"Dec 21, 1985",35.807
"Dec 22, 1985",42.299
"Dec 23, 1985",46.162
"Dec 24, 1985",41.454
"Dec 25, 1985",43.918
"Dec 26, 1985",51.493
"Dec 27, 1985",56.514
"Dec 28, 1985",51.045
"Dec 29, 1985",44.765
"Dec 30, 1985",61.823
"Dec 31, 1985",50.081
"Jan 1, 1986",30.11
"Jan 2, 1986",28.34
"Jan 3, 1986",33.101
"Jan 4, 1986",28.208
"Jan 5, 1986",32.74
"Jan 6, 1986",43.001
"Jan 7, 1986",51.352
"Jan 8, 1986",43.515
"Jan 9, 1986",32.893
"Jan 10, 1986",38.662
"Jan 11, 1986",40.067
"Jan 12, 1986",44.896
"Jan 13, 1986",44.209
"Jan 14, 1986",36.047
"Jan 15, 1986",40.241
"Jan 16, 1986",32.468
"Jan 17, 1986",29.445
"Jan 18, 1986",39.101
"Jan 19, 1986",36.366
"Jan 20, 1986",42.123
"Jan 21, 1986",44.611
"Jan 22, 1986",35.544
"Jan 23, 1986",43.81
"Jan 24, 1986",49.565
"Jan 25, 1986",46.792
"Jan 26, 1986",54.362
"Jan 27, 1986",41.865
"Jan 28, 1986",50.04
"Jan 29, 1986",46.254
"Jan 30, 1986",-0
"Jan 31, 1986",-0
"Feb 1, 1986",-0
"Feb 2, 1986",34.489
"Feb 3, 1986",-0
"Feb 4, 1986",39.29
"Feb 5, 1986",-0
"Feb 6, 1986",-0
"Feb 7, 1986",-0
"Feb 8, 1986",-0
"Feb 9, 1986",-0
"Feb 10, 1986",29.19
"Feb 11, 1986",28.276
"Feb 12, 1986",32.098
"Feb 13, 1986",37.314
"Feb 14, 1986",33.599
"Feb 15, 1986",46.199
"Feb 16, 1986",43.943
"Feb 17, 1986",35.872
"Feb 18, 1986",37.01
"Feb 19, 1986",39.101
"Feb 20, 1986",41.596
"Feb 21, 1986",45.062
"Feb 22, 1986",42.859
"Feb 23, 1986",43.669
"Feb 24, 1986",43.19
"Feb 25, 1986",39.21
"Feb 26, 1986",47.167
"Feb 27, 1986",44.495
"Feb 28, 1986",61.469
"Mar 1, 1986",-0
"Mar 2, 1986",-0
"Mar 3, 1986",-0
"Mar 4, 1986",59.078
"Mar 5, 1986",45.682
"Mar 6, 1986",48.642
"Mar 7, 1986",60.355
"Mar 8, 1986",72.703
"Mar 9, 1986",-0
"Mar 10, 1986",-0
"Mar 11, 1986",-0
"Mar 12, 1986",-0
"Mar 13, 1986",-0
"Mar 14, 1986",-0
"Mar 15, 1986",28.267
"Mar 16, 1986",-0
"Mar 17, 1986",-0
"Mar 18, 1986",-0
"Mar 19, 1986",29.643
"Mar 20, 1986",33.106
"Mar 21, 1986",41.873
"Mar 22, 1986",33.238
"Mar 23, 1986",33.424
"Mar 24, 1986",45.05
"Mar 25, 1986",46.664
"Mar 26, 1986",43.017
"Mar 27, 1986",57.704
"Mar 28, 1986",54.13
"Mar 29, 1986",-0
"Mar 30, 1986",46.955
"Mar 31, 1986",47.991
"Apr 1, 1986",64.566
"Apr 2, 1986",83.301
"Apr 3, 1986",64.259
"Apr 4, 1986",48.442
"Apr 5, 1986",56.649
"Apr 6, 1986",65.392
"Apr 7, 1986",67.484
"Apr 8, 1986",61.795
"Apr 9, 1986",55.228
"Apr 10, 1986",59.147
"Apr 11, 1986",72.342
"Apr 12, 1986",70.423
"Apr 13, 1986",82.315
"Apr 14, 1986",54.935
"Apr 15, 1986",59.855
"Apr 16, 1986",90.406
"Apr 17, 1986",92.047
"Apr 18, 1986",65.725
"Apr 19, 1986",58.568
"Apr 20, 1986",58.353
"Apr 21, 1986",-0
"Apr 22, 1986",79.43
"Apr 23, 1986",79.003
"Apr 24, 1986",86.337
"Apr 25, 1986",82.888
"Apr 26, 1986",101.326
"Apr 27, 1986",-0
"Apr 28, 1986",-0
"Apr 29, 1986",69.483
"Apr 30, 1986",63.426
"May 1, 1986",-0
"May 2, 1986",-0
"May 3, 1986",-0
"May 4, 1986",90.614
"May 5, 1986",84.916
"May 6, 1986",101.246
"May 7, 1986",108.563
"May 8, 1986",63.674
"May 9, 1986",61.533
"May 10, 1986",64.491
"May 11, 1986",75.528
"May 12, 1986",74.275
"May 13, 1986",68.126
"May 14, 1986",75.094
"May 15, 1986",89.033
"May 16, 1986",89.918
"May 17, 1986",79.329
"May 18, 1986",80.301
"May 19, 1986",72.653
"May 20, 1986",72.155
"May 21, 1986",95.788
"May 22, 1986",91.339
"May 23, 1986",81.302
"May 24, 1986",70.517
"May 25, 1986",76.893
"May 26, 1986",86.703
"May 27, 1986",81.052
"May 28, 1986",72.778
"May 29, 1986",-0
"May 30, 1986",-0
"May 31, 1986",-0
"Jun 1, 1986",-0
"Jun 2, 1986",-0
"Jun 3, 1986",-0
"Jun 4, 1986",64.344
"Jun 5, 1986",64.401
"Jun 6, 1986",-0
"Jun 7, 1986",61.932
"Jun 8, 1986",75.507
"Jun 9, 1986",72.25
"Jun 10, 1986",67.134
"Jun 11, 1986",51.794
"Jun 12, 1986",58.016
"Jun 13, 1986",66.41
"Jun 14, 1986",74.339
"Jun 15, 1986",67.741
"Jun 16, 1986",68.605
"Jun 17, 1986",-0
"Jun 18, 1986",-0
"Jun 19, 1986",69.167
"Jun 20, 1986",72.828
"Jun 21, 1986",64.949
"Jun 22, 1986",-0
"Jun 23, 1986",-0
"Jun 24, 1986",-0
"Jun 25, 1986",-0
"Jun 26, 1986",-0
"Jun 27, 1986",-0
"Jun 28, 1986",-0
"Jun 29, 1986",59.279
"Jun 30, 1986",-0
"Jul 1, 1986",-0
"Jul 2, 1986",-0
"Jul 3, 1986",-0
"Jul 4, 1986",-0
"Jul 5, 1986",39.961
"Jul 6, 1986",-0
"Jul 7, 1986",-0
"Jul 8, 1986",-0
"Jul 9, 1986",-0
"Jul 10, 1986",33.675
"Jul 11, 1986",35.421
"Jul 12, 1986",38.051
"Jul 13, 1986",32.929
"Jul 14, 1986",-0
"Jul 15, 1986",-0
"Jul 16, 1986",-0
"Jul 17, 1986",-0
"Jul 18, 1986",-0
"Jul 19, 1986",-0
"Jul 20, 1986",-0
"Jul 21, 1986",-0
"Jul 22, 1986",-0
"Jul 23, 1986",-0
"Jul 24, 1986",22.082
"Jul 25, 1986",25.429
"Jul 26, 1986",28.406
"Jul 27, 1986",32.374
"Jul 28, 1986",30.873
"Jul 29, 1986",35.164
"Jul 30, 1986",35.506
"Jul 31, 1986",34.579
"Aug 1, 1986",-0
"Aug 2, 1986",-0
"Aug 3, 1986",-0
"Aug 4, 1986",28.413
"Aug 5, 1986",32.91
"Aug 6, 1986",-0
"Aug 7, 1986",-0
"Aug 8, 1986",30.405
"Aug 9, 1986",-0
"Aug 10, 1986",-0
"Aug 11, 1986",24.61
"Aug 12, 1986",-0
"Aug 13, 1986",-0
"Aug 14, 1986",-0
"Aug 15, 1986",-0
"Aug 16, 1986",-0
"Aug 17, 1986",-0
"Aug 18, 1986",-0
"Aug 19, 1986",19.613
"Aug 20, 1986",18.992
"Aug 21, 1986",22.762
"Aug 22, 1986",20.057
"Aug 23, 1986",-0
"Aug 24, 1986",-0
"Aug 25, 1986",-0
"Aug 26, 1986",-0
"Aug 27, 1986",-0
"Aug 28, 1986",-0
"Aug 29, 1986",-0
"Aug 30, 1986",-0
